ntn,name,business,capital
5045134-9,Allied Builders,Pharmaceuticals,500000000.0
8499742-4,Premier Holdings,Textile,50000000.0
4321643-2,Crescent Holdings,Food & Beverage,50000000.0
7761862-4,Global Builders,Food & Beverage,50000000.0
1141257-4,Crescent Enterprises,Import/Export,500000000.0
3892927-6,Royal Industries,Import/Export,50000000.0
1066624-5,Royal Associates,Logistics,50000000.0
8700045-5,Apex International,Import/Export,50000000.0
9890950-3,Star International,Food & Beverage,50000000.0
7240476-0,Premier Industries,Food & Beverage,50000000.0
2442767-8,Crescent International,Pharmaceuticals,500000000.0
9930642-6,Allied Traders,Real Estate,50000000.0
3036420-3,Premier (Pvt) Ltd,Textile,50000000.0
4675329-6,Royal Traders,Textile,50000000.0
2300865-1,Pak Associates,Trading,50000000.0
4146294-7,Capital Enterprises,Import/Export,50000000.0
7959969-8,Allied (Pvt) Ltd,IT Services,50000000.0
5096784-4,United (Pvt) Ltd,Food & Beverage,50000000.0
3718471-0,Apex Builders,Food & Beverage,50000000.0
7941993-8,Crescent Industries,Pharmaceuticals,500000000.0
2201657-2,Crescent Holdings,Food & Beverage,50000000.0
6653505-6,Allied Enterprises,Real Estate,50000000.0
2489499-5,Global Associates,Construction,50000000.0
9501121-7,Star International,Construction,50000000.0
8984024-0,Royal International,Real Estate,50000000.0
6940462-9,Apex Builders,Food & Beverage,50000000.0
2147928-3,Star (Pvt) Ltd,Pharmaceuticals,50000000.0
3203210-1,Summit Industries,Logistics,50000000.0
5342122-9,Apex Holdings,Textile,50000000.0
4994358-3,Premier Holdings,Textile,50000000.0
6369051-8,Metro Builders,Construction,50000000.0
6133613-2,Crescent Enterprises,Logistics,50000000.0
7418144-8,Capital Holdings,IT Services,500000000.0
1165550-5,Pak Holdings,Construction,50000000.0
4610355-5,Allied Enterprises,Trading,500000000.0
5573223-2,United International,Real Estate,50000000.0
9869715-5,Capital Builders,Import/Export,50000000.0
5058370-3,Star Builders,Construction,50000000.0
1498464-7,Allied (Pvt) Ltd,Construction,50000000.0
3393636-8,United Builders,Construction,50000000.0
6665763-6,Allied Associates,Food & Beverage,50000000.0
6340580-4,Summit Traders,Textile,50000000.0
5325831-4,Premier (Pvt) Ltd,Textile,50000000.0
3476909-3,Royal (Pvt) Ltd,Food & Beverage,50000000.0
7725016-0,Metro Traders,Food & Beverage,50000000.0
8161706-4,Crescent International,Textile,500000000.0
2304081-3,Royal Enterprises,Pharmaceuticals,50000000.0
4851456-4,Capital Industries,Logistics,50000000.0
6448830-0,Star Builders,IT Services,500000000.0
1088567-1,Premier Enterprises,Real Estate,50000000.0
8202299-2,Crescent (Pvt) Ltd,Textile,50000000.0
4725672-5,Star Builders,IT Services,50000000.0
2828085-5,Metro Industries,Trading,50000000.0
2547017-1,Summit Enterprises,IT Services,500000000.0
7732554-3,United Associates,Logistics,50000000.0
3556485-8,Apex Holdings,Trading,50000000.0
2410857-5,Star Associates,Textile,500000000.0
7993185-7,United Associates,Real Estate,50000000.0
9981630-4,Global International,Import/Export,500000000.0
7580544-4,Apex Traders,Pharmaceuticals,500000000.0
8859186-9,Global Enterprises,Food & Beverage,50000000.0
5581090-2,Crescent Associates,Construction,50000000.0
4664648-8,Royal Holdings,Real Estate,50000000.0
6634507-6,Metro Associates,IT Services,500000000.0
6674300-5,Global Builders,Logistics,50000000.0
3470185-4,Royal (Pvt) Ltd,Textile,500000000.0
8184830-4,Global (Pvt) Ltd,Textile,50000000.0
8981477-2,Apex International,Food & Beverage,50000000.0
8676573-5,Star International,Import/Export,50000000.0
3772334-2,Allied Builders,Construction,50000000.0
7111589-2,Metro Enterprises,Trading,50000000.0
8180698-9,Star Holdings,IT Services,50000000.0
2909962-0,Apex Builders,Import/Export,500000000.0
7507675-8,Premier Enterprises,Pharmaceuticals,50000000.0
3534347-5,Capital (Pvt) Ltd,Trading,50000000.0
9908697-2,Summit (Pvt) Ltd,Pharmaceuticals,500000000.0
7504995-7,Allied Associates,IT Services,50000000.0
4162282-1,Star Builders,Real Estate,500000000.0
9853868-6,Star Holdings,Import/Export,50000000.0
3926510-3,Crescent Traders,Real Estate,500000000.0
7529379-5,Global Industries,Trading,50000000.0
5561888-8,Premier (Pvt) Ltd,Textile,50000000.0
7973416-1,United (Pvt) Ltd,IT Services,500000000.0
2980766-4,Star Enterprises,Construction,50000000.0
9184538-9,Star International,Food & Beverage,500000000.0
5525192-4,Apex International,Real Estate,500000000.0
1200130-4,Star Holdings,Trading,50000000.0
2869768-1,Allied International,IT Services,50000000.0
8661599-9,Premier Builders,IT Services,500000000.0
3302273-9,Global Enterprises,Construction,50000000.0
5831427-7,Royal Associates,Import/Export,50000000.0
4093136-9,Metro Builders,IT Services,50000000.0
9617627-1,Apex Enterprises,IT Services,50000000.0
8209261-3,Apex Builders,Textile,50000000.0
7908967-1,United Associates,IT Services,50000000.0
7744758-8,Premier Associates,Logistics,500000000.0
7787364-7,Summit Industries,Food & Beverage,50000000.0
6619439-9,Pak Associates,Food & Beverage,50000000.0
4781696-2,Star Associates,Logistics,50000000.0
5555268-3,Global Builders,IT Services,50000000.0
1284743-6,Apex Industries,Import/Export,500000000.0
2166424-7,Metro Industries,Trading,50000000.0
6304975-5,Premier Builders,Import/Export,50000000.0
9994985-6,Star Traders,IT Services,50000000.0
3351999-0,Royal Holdings,Import/Export,50000000.0
8191199-6,Capital International,Trading,500000000.0
1767091-5,Global Industries,Real Estate,50000000.0
8540416-7,Pak Industries,Construction,500000000.0
7190242-2,Crescent Industries,Trading,50000000.0
1511818-7,Premier Traders,Trading,50000000.0
9491959-5,Pak Enterprises,Pharmaceuticals,500000000.0
6971239-1,Apex Industries,Textile,500000000.0
1701936-1,Premier Associates,Construction,50000000.0
7339912-7,Capital Traders,Construction,50000000.0
6642285-5,Crescent Holdings,IT Services,50000000.0
4849451-8,Premier Traders,Textile,50000000.0
7551026-1,Crescent International,Logistics,50000000.0
2471542-1,Crescent Traders,Textile,500000000.0
9832351-3,Star Industries,Construction,50000000.0
5465166-2,Global Builders,IT Services,500000000.0
9012775-0,Premier Associates,Construction,50000000.0
6069665-9,Premier Industries,Construction,50000000.0
3495954-4,Star (Pvt) Ltd,Trading,50000000.0
5922828-3,Capital Industries,Import/Export,50000000.0
7644252-9,Pak Enterprises,Textile,50000000.0
7458456-3,Premier International,IT Services,50000000.0
1536169-9,Allied Associates,Trading,50000000.0
6687205-2,Allied Holdings,Construction,50000000.0
5908731-9,Summit (Pvt) Ltd,Import/Export,50000000.0
1454774-6,Star Industries,Import/Export,50000000.0
6344566-4,Metro Enterprises,Logistics,500000000.0
9940012-4,Premier Industries,Construction,50000000.0
6964316-5,Allied Associates,Logistics,500000000.0
4641909-4,Premier Holdings,Pharmaceuticals,500000000.0
9714381-9,Capital (Pvt) Ltd,Pharmaceuticals,50000000.0
4007980-0,Pak Enterprises,Real Estate,50000000.0
1216875-0,Premier (Pvt) Ltd,IT Services,50000000.0
3609470-3,Crescent Enterprises,Pharmaceuticals,50000000.0
3330666-2,United Traders,Logistics,50000000.0
2065131-0,Star Enterprises,Import/Export,500000000.0
2096379-7,Capital Industries,Logistics,50000000.0
9425577-3,United International,Import/Export,50000000.0
5521885-7,Metro Traders,Trading,50000000.0
3665135-7,Metro Industries,IT Services,50000000.0
9936429-6,Royal Associates,Import/Export,50000000.0
5925569-1,Global Industries,Import/Export,500000000.0
2124665-4,United International,Trading,500000000.0
3290382-4,Capital Holdings,IT Services,500000000.0
7936878-5,Star Enterprises,IT Services,50000000.0
8128980-7,Apex Associates,Pharmaceuticals,50000000.0
5355011-6,Premier International,Import/Export,50000000.0
1317716-1,Allied Enterprises,Import/Export,50000000.0
6192894-2,Allied International,Trading,50000000.0
7693105-1,Premier Traders,Real Estate,50000000.0
6454395-4,Royal Industries,Textile,50000000.0
6569564-7,Crescent Associates,IT Services,50000000.0
8533479-1,Pak Associates,Pharmaceuticals,50000000.0
4839827-5,Metro Associates,Pharmaceuticals,50000000.0
7633874-4,Apex Traders,Pharmaceuticals,50000000.0
8804276-9,Pak Holdings,Real Estate,50000000.0
8371821-6,United International,Trading,50000000.0
2900828-5,Global Associates,Construction,50000000.0
8562145-6,Pak Traders,Import/Export,50000000.0
6619456-3,Allied Builders,Pharmaceuticals,50000000.0
8084584-8,United (Pvt) Ltd,Construction,50000000.0
3949526-2,Pak Enterprises,Real Estate,50000000.0
6220745-2,Premier (Pvt) Ltd,Real Estate,50000000.0
5918652-5,Summit Associates,Trading,50000000.0
1804410-1,Crescent Enterprises,Trading,50000000.0
1425088-0,Capital Enterprises,Food & Beverage,50000000.0
9488943-8,United Industries,Construction,50000000.0
2989429-7,Premier Traders,Import/Export,50000000.0
7842843-1,Global Traders,Pharmaceuticals,50000000.0
1861720-3,Metro (Pvt) Ltd,Construction,500000000.0
7611548-5,Pak International,Textile,50000000.0
5087535-8,United Builders,Import/Export,500000000.0
8371328-2,United International,Textile,50000000.0
8329771-3,Global (Pvt) Ltd,Pharmaceuticals,50000000.0
6521558-7,Crescent Enterprises,Logistics,50000000.0
1998898-3,Pak Associates,IT Services,50000000.0
5146931-7,Metro Builders,Food & Beverage,500000000.0
6833503-2,Star Holdings,IT Services,50000000.0
5377424-0,Capital Associates,Real Estate,500000000.0
5435034-7,Global Associates,Trading,500000000.0
9126197-3,United Industries,IT Services,50000000.0
5905614-9,Star Holdings,Food & Beverage,50000000.0
1082645-2,Pak International,Construction,500000000.0
7115111-2,Summit Enterprises,Import/Export,50000000.0
9412261-3,Star Enterprises,Construction,50000000.0
7952675-4,United Holdings,Logistics,50000000.0
3236199-7,Capital International,Food & Beverage,500000000.0
4671616-6,Apex Holdings,IT Services,50000000.0
7204027-3,Premier Traders,IT Services,50000000.0
9148705-5,Metro (Pvt) Ltd,Pharmaceuticals,50000000.0
4173634-3,Capital Enterprises,Food & Beverage,50000000.0
7055310-8,Allied Traders,Pharmaceuticals,50000000.0
8272008-7,Pak Builders,Real Estate,50000000.0
8852586-4,Apex Industries,IT Services,50000000.0
8680005-3,Royal Associates,Trading,500000000.0
2235055-9,Royal Holdings,Textile,50000000.0
8332977-4,Capital Holdings,Logistics,50000000.0
8167231-1,Summit Industries,Pharmaceuticals,500000000.0
4981886-0,United Holdings,Textile,500000000.0
2898825-4,Pak International,Food & Beverage,50000000.0
8653235-9,Royal International,Construction,50000000.0
7227100-4,Crescent International,IT Services,500000000.0
9340784-8,Summit (Pvt) Ltd,Real Estate,50000000.0
8556391-5,Global Traders,Logistics,50000000.0
2497440-5,Summit Associates,Pharmaceuticals,500000000.0
2948911-8,Pak Enterprises,Trading,50000000.0
8088117-1,Royal Enterprises,Food & Beverage,50000000.0
5628894-8,Global International,Textile,50000000.0
9109752-3,Premier (Pvt) Ltd,Textile,500000000.0
3303216-4,Royal Associates,Trading,50000000.0
7520759-0,United Traders,Import/Export,50000000.0
1657016-3,Global Traders,Import/Export,50000000.0
7140012-8,United Associates,IT Services,50000000.0
2109377-4,Star Enterprises,Pharmaceuticals,50000000.0
8910723-6,United (Pvt) Ltd,Food & Beverage,50000000.0
8401610-1,Allied Associates,Textile,50000000.0
8840204-4,Summit (Pvt) Ltd,Construction,50000000.0
9294716-0,Crescent Builders,Construction,500000000.0
5347924-2,Summit Enterprises,Food & Beverage,50000000.0
4691367-2,Crescent Industries,IT Services,50000000.0
2742325-3,Summit (Pvt) Ltd,Real Estate,50000000.0
7307405-3,Allied Holdings,Trading,50000000.0
1034947-0,Royal Industries,Food & Beverage,500000000.0
8254078-3,Capital Builders,IT Services,50000000.0
3584345-3,Summit Industries,Pharmaceuticals,50000000.0
8261454-0,Star (Pvt) Ltd,Logistics,50000000.0
8263526-4,Crescent Industries,Trading,500000000.0
5302425-0,Star (Pvt) Ltd,Construction,50000000.0
8802195-0,Global (Pvt) Ltd,IT Services,50000000.0
6517391-0,Metro Traders,Real Estate,500000000.0
5312975-3,Pak Industries,Real Estate,50000000.0
2074600-0,Premier Enterprises,Real Estate,500000000.0
3297536-4,Apex Traders,Import/Export,50000000.0
7735987-1,Crescent (Pvt) Ltd,Trading,50000000.0
6583236-4,Pak Enterprises,Construction,500000000.0
5956175-7,Star (Pvt) Ltd,Import/Export,50000000.0
2334816-1,Premier Traders,Textile,500000000.0
6931863-3,Allied Associates,Textile,500000000.0
9718370-8,Summit Enterprises,Import/Export,50000000.0
9673747-4,Pak Traders,Real Estate,500000000.0
5481928-6,Metro (Pvt) Ltd,Import/Export,500000000.0
3821629-3,Global International,Pharmaceuticals,500000000.0
8195966-3,Crescent Builders,Textile,50000000.0
5569566-0,Pak Enterprises,Import/Export,50000000.0
3028233-5,Royal Industries,Real Estate,50000000.0
7670165-7,Global Holdings,Textile,50000000.0
8601336-4,Metro Builders,Pharmaceuticals,50000000.0
9063340-6,Apex (Pvt) Ltd,Pharmaceuticals,50000000.0
6813467-9,Capital Associates,Logistics,50000000.0
6660197-0,Premier (Pvt) Ltd,Import/Export,50000000.0
1391711-3,Apex Traders,Textile,50000000.0
1756223-1,Pak Traders,IT Services,500000000.0
4122953-2,Global Builders,Import/Export,50000000.0
3890772-8,Summit Traders,Pharmaceuticals,50000000.0
1155723-6,Royal Associates,Import/Export,50000000.0
8186304-2,United Industries,Logistics,50000000.0
1897487-6,Summit Traders,Construction,500000000.0
2965897-0,Pak Traders,Import/Export,50000000.0
8002407-8,Metro Traders,Logistics,50000000.0
7694717-7,Metro Industries,Trading,500000000.0
3189834-8,Star Holdings,Logistics,500000000.0
2261601-3,Capital Traders,Food & Beverage,500000000.0
6334918-8,Royal Builders,Import/Export,500000000.0
1858155-3,Star (Pvt) Ltd,Real Estate,50000000.0
5686783-9,Metro (Pvt) Ltd,Trading,500000000.0
4863154-5,United (Pvt) Ltd,Import/Export,50000000.0
3540052-9,Metro Associates,Pharmaceuticals,50000000.0
2429993-3,Pak Industries,Logistics,50000000.0
3927010-1,Apex Enterprises,Food & Beverage,50000000.0
2757240-8,Metro (Pvt) Ltd,Import/Export,50000000.0
3919295-5,Metro (Pvt) Ltd,IT Services,50000000.0
1414845-9,Metro Associates,Pharmaceuticals,50000000.0
9623827-1,Metro (Pvt) Ltd,Logistics,50000000.0
3134491-4,Apex International,Trading,50000000.0
2692948-6,Summit Holdings,Real Estate,50000000.0
3508189-6,Pak International,Import/Export,50000000.0
2789917-0,Metro (Pvt) Ltd,Construction,50000000.0
9129955-4,Star International,Pharmaceuticals,50000000.0
2166052-4,Star Builders,Logistics,500000000.0
8401284-6,Capital Holdings,Food & Beverage,50000000.0
5922899-8,Premier Traders,Real Estate,50000000.0
9508504-8,Capital Industries,Construction,500000000.0
7271949-5,Crescent (Pvt) Ltd,Logistics,50000000.0
3104785-8,Summit Industries,Import/Export,50000000.0
8377337-9,Apex Associates,Textile,50000000.0
4162453-2,Star Associates,Real Estate,50000000.0
1874561-9,Capital Associates,Textile,500000000.0
1570116-0,Premier Enterprises,Real Estate,50000000.0
2614030-8,Crescent International,Textile,50000000.0
3005877-2,Capital (Pvt) Ltd,Food & Beverage,50000000.0
7362864-6,Star Builders,Import/Export,50000000.0
4259927-2,Global Enterprises,Real Estate,50000000.0
5974433-6,Summit International,Import/Export,50000000.0
3266685-9,Premier Holdings,Real Estate,50000000.0
9620484-8,Capital Industries,Food & Beverage,500000000.0
6368006-3,Royal Industries,Food & Beverage,500000000.0
9769839-0,Apex Builders,Real Estate,50000000.0
8821363-8,Global Builders,Construction,50000000.0
1485031-0,Capital Industries,IT Services,50000000.0
4884516-1,Premier Enterprises,Logistics,50000000.0
1179268-8,Allied Builders,Logistics,50000000.0
1564465-9,United Builders,Real Estate,50000000.0
9599704-2,Premier Builders,Real Estate,50000000.0
2560915-1,Pak Enterprises,Construction,50000000.0
5522906-1,Apex Traders,IT Services,50000000.0
2359656-3,Star Traders,Construction,500000000.0
4062900-4,Capital Builders,Construction,50000000.0
9426517-0,United Enterprises,Textile,50000000.0
9749281-3,United International,Import/Export,500000000.0
8288151-9,Global Builders,Import/Export,50000000.0
5172919-4,Summit International,Food & Beverage,500000000.0
2069028-0,Summit Associates,Construction,500000000.0
6364127-2,Allied International,IT Services,500000000.0
6807721-6,Global (Pvt) Ltd,Pharmaceuticals,50000000.0
5598890-2,Star Associates,Food & Beverage,50000000.0
1493439-3,Allied International,Food & Beverage,50000000.0
1020712-9,Royal International,Construction,50000000.0
4204035-1,Global Associates,Import/Export,50000000.0
9909631-3,Premier Enterprises,Import/Export,500000000.0
5604098-7,Apex Builders,Textile,50000000.0
4954229-3,Premier Traders,IT Services,50000000.0
2324339-0,Royal Traders,Food & Beverage,500000000.0
8042881-3,United Builders,IT Services,50000000.0
2608329-2,Premier Associates,Pharmaceuticals,500000000.0
3951119-6,Royal Builders,Pharmaceuticals,50000000.0
7288497-4,Metro (Pvt) Ltd,Logistics,50000000.0
5372326-4,Premier Holdings,Trading,50000000.0
9621137-3,Capital Industries,Logistics,50000000.0
5905379-6,Metro Enterprises,Construction,50000000.0
5779618-4,Summit Associates,Pharmaceuticals,50000000.0
2785422-1,Capital Enterprises,Pharmaceuticals,50000000.0
7198848-0,Global Builders,Real Estate,50000000.0
5416443-5,Summit Industries,IT Services,50000000.0
7349243-4,Pak (Pvt) Ltd,Construction,50000000.0
1694819-9,Metro (Pvt) Ltd,Pharmaceuticals,50000000.0
4995434-7,Royal (Pvt) Ltd,Trading,50000000.0
8393183-0,Premier International,IT Services,500000000.0
9161864-4,Global Industries,Food & Beverage,50000000.0
